1," "" it's not good to know too much about someone , charlie , "" charles warns his niece , charlie ( margaret welsh ) , with a devilish grin  
charlie is infatuated with her namesake uncle , her "" soul mate "" as she calls him since her mother gave her his name  
there's a lot to know about charles , not the least of which is that he strangled 3 widows back east  
mark harmon , who looks like anything but a killer but specializes in playing them , plays charles , the merry widow murderer in the 1991 hallmark hall of fame remake of the 1943 hitchcock film , shadow of a doubt "
1,"it is an understood passion and an understood calm  
bud white walks into the home of lynn bracken , a prostitute "" cut to look like veronica lake  "" 
he's one of l  a "
1,"eyes wide shut isn't the masterpiece many were hoping to see in stanley kubrick's final film , but it is an impressive achievement ; a mesmerizing , haunting , adult psychodrama about marriage , fidelity and sex  
it's a stanley kubrick film from beginning to end , consistently exhibiting the auteur's trademark penchant for long , continuous takes , his unparalleled deftness behind the camera and his uncanny ability to extract gorgeous performances from his exhausted cast ( indeed , eyes wide shut attained infamy even before its release for its notoriously laborious shoot : kubrick , a renowned perfectionist , reportedly held his cast "" hostage "" on the set for nearly a year )  
in an uncharacteristic maneuver , kubrick cast two big-name stars in the lead roles , namely real-life husband and wife tom cruise and nicole kidman  
they play bill and alice harford , a volatile couple who , during the course of a couple nights , ponder the validity of the idea that a husband and a wife must be faithful to each other "
1,"anna and the king strides onto the screen in full regalia , wearing a brilliant suit of sumptuous landscapes , deep , vibrant colors and an epic storyline  
it's true beauty comes from it's subtle ruminations on the politics of power , whether it's between governments , or the interplay between a man and a woman  
anna ( jodie foster ) is a widowed british schoolteacher with a touch of wanderlust trying to grasp her quicksilver feelings concerning the recent death of her husband  
with son in tow , she takes the employ of king mongkut ( chow yun-fat ) to tutor his son in the english language "
1,"i recall the trials and tribulations of my high school years  
it was a period that would mercilessly force me to exit boyhood and thrust me into the unwelcome arms of adulthood  
but of all the experiences that i collected throughout those tender years , i can honestly say that the toughest and the scariest thing that i had to cope with was my raging hormones and my crazed curiosity about girls and sex  
yes , more scarier than my seventh grade english teacher and even scarier than the bullies that constantly hounded me , trying to deal with my personal wonderment about sex was like trying to fight an invisible monster "
1,"a movie that's been as highly built up as the truman show , with reviews boasting , "" the film of the decade ! "" 
and "" a breakthrough ! "" 
can only be leading up to letdown  
that's no doubt -- it seems any movie with critical acclaim makes you think you're going in for the ride of your life , that you'll end up changed on the other side , and you come out of the theater going , "" eh   "
1,"for many people , procrastination isn't a problem to overcome , it's a high art  
we'll do just about anything to put off a task  
when the deadline for this column nears , it's the only time during the week dishes get washed and the bed made and laundry done and plants watered and  "
1,"when i first heard that romeo & juliet had been "" updated "" i shuddered  
i thought that yet another of shakespeare's classics had been destroyed  
fortunately , i was wrong  
baz luhrman has directed an "" in your face "" , and visually stunning piece with this film "
1,"urban legend surprised me  
based on the last few films the genre has produced ( including but not exclusive to the likes of i know what you did last summer , disturbing behavior and the disappointing halloween : h20 ) , i was positive that i was in store for another mildly entertaining but silly and ultimately boring rehash of the scream phenomena  
thankfully , legend rose above it's soggy premise to become not only a hip , scary and stylish entertainment , but also what will probably become one of the best films of the year  
you're all familiar with the plot ; a bunch of overly horny teenagers get systematically slaughtered by a masked maniac who's identity is not revealed until the closing moments of the film when it turns out to be , you guessed it ; everybody's favorite veteran of the whodunit flicks "
1,"ultra low budget but extremely inventive horror film about a group of friends vacationing in a cabin who accidentally awaken an evil force in the woods via the necronomicon , the book of the dead  
bruce campbell stars as ash , who eventually becomes the sole survivor and has to battle both the demons from the woods , and his friends who have become demons ( including his own girlfriend )  
the results shown on screen are amazing considering the film's tiny budget , constant location changes , and a filming schedule that was sporadic over two years  
followed by two sequels : evil dead ii ( 1987 ) and army of darkness ( 1993 ) "
1,"note : some may consider portions of the following text to be spoilers  
be forewarned  
it's startling to consider that it was only a few years ago that film distributors would worriedly rearrange their summer release schedules in order to give the annual disney animated feature juggernaut a wide berth  
the lion king had just cracked $300 million domestic in gross to become one of the most profitable ventures in film history , continuing to build on a sturdy base left by prior flicks aladdin and beauty and the beast "
1,"good films are hard to find these days  
great films are beyond rare  
proof of life , russell crowe's one-two punch of a deft kidnap and rescue thriller , is one of those rare gems  
a taut drama laced with strong and subtle acting , an intelligent script , and masterful directing , together it delivers something virtually unheard of in the film industry these days , genuine motivation in a story that rings true "
1,"'contact' shows why jodie foster is one of our best actresses  
see contact with your family  
it is a movie for all ages  
--a review by stuart cracraft 
contact starring : jodie foster , matthew mcconaughey , john hurt director : robert zemeckis star 
after a predictable mit phillip morrison powers-of-10 zoom-out start ( which can be surprising to those not familiar with prof "
1,"ever wonder what happened to gabe kaplan ? 
you remember , he was the title character in that 70's sitcom , "" welcome back kotter  "" 
always trying to help out the sweathogs , frequently trying to dodge mr  woodman , ever wary of his wife's tuna casserole  
 "" so , "" you ask , "" where is he now ? "" 
mr "
1,"the ultimate match up between good and evil , "" the untouchables "" is an excellent movie because it looks deeper into an already examined rivalry  
based on the 1959 television show of the same title , "" the untouchables "" may be an exaggeration of the real life events that took place , but it fits together perfectly with some beautifully filmed action sequences , some excellent acting , a memorable score , and a clever script  
the film takes place in chicago during the prohibition era where mobsters led by the ruthless al capone run an underground market of liquor to the demanding public  
elliot ness and a small force of men known as the untouchables attempt the impossible by trying to stop capone and trying to maintain peace and order "
1,"if chris farley had strapped some fake mutton-chop sideburns to each side of his head , spoken with a thick irish accent , and tried his damnedest to play it straight , he wouldn't have been nearly as funny as brendan gleeson in "" i went down  "" 
gleeson , who's not dissimilar to the late "" saturday night live "" alumnus in terms of physical attributes , plays a character named bunny kelly in this delightful irish film  
bunny is sent to county cork to "" retrieve "" one frank grogan for an irish gangster called tom french ( well dressed like all good gangsters should be and menacingly portrayed by tony doyle )  
bunny is to accompany git hynes ( peter mcdonald ) , recently released from prison and obligated to tom for disfiguring one of his cronies "
1,"on re-watching italian writer/director dario argento's much lauded murder mystery tenebrae , i was struck more than anything else by how many sins he commits as a storyteller and manages to get away with  
in emphasising style over matters of plot argento is somewhat notorious in cult film circles , but some aficionados still praise tenebrae as the greatest of his "" giallo "" murder mysteries  
while it's certainly not perfect , repeated viewings reveal it to be nonetheless a densely plotted and terrifically stylish thriller  
the story follows a promotional visit to rome by famous american mystery novelist peter neal ( anthony franciosa ) where he discovers that a serial killer is on the loose inspired by his latest book "" tenebrae "" "
1,"this remake of "" la cage aux folles "" features a gay couple pretending to be straight in order to pull the wool over the eyes of their son's future in-laws  
the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ? stereotypical , gays possible  
williams owns a nightclub featuring drag queens where his partner performs as the featured star  
they live above the club in what could not possibly be mistaken as a heterosexual abode "
1,"we share the descent into darkness of a talented boy pianist  
years later we see his subsequent resurfacing ; in the mid 80's a damaged man walks out of a rainstorm and back into the world  
the movie charts the causes of his mental breakdown  
based on the life story of david helfgott , this australian film is a rich exploration of the pressures drilling in upon a child-genius , compounded by the looming shadow of a domineering father "
1,"richard gere can be a commanding actor , but he's not always in great films  
everything comes together here  
gere is a big time chicago defense attorney who takes on a seemingly unwinable case in hopes of even more publicity  
it doesn't go exactly as he expects "
1,"jackie brown entered theaters with little fanfare and a lot of expectation  
even though advance publicity on this one was fairly limited , the audiences waited for the showings with heightened anticipation  
this is , after all , the first movie quentin tarantino has directed since the highly touted pulp fiction  
to say he has been inactive in between would be to tell a falsehood , since he has been involved in such projects as destiny turns on the radio , desperado , four rooms , and from dusk 'til dawn "
1,"us critic-type people are always shaking our heads and telling everyone that movies aren't thrill rides , but i think that "" back to the future ii "" is one of the few exceptions  
if the original film had the spirit of the 1950s , then this has the spirit of the 80s : full of fights ; chase scenes ; cliff hangers ; special effects ; some detective work ; and of course the vision of the high-tech future  
the film picks up exactly where the first film left off , with doc ( lloyd ) , marty ( fox ) , and jennifer ( elizabeth shue ) travelling 30 years into the future , because something bad is going to happen to marty and jennifer's kids  
doc tells marty he must take his son's place at an incident that will cause a chain reaction if marty mcfly jr "
1,"i have seen several ( but not that many ) woody allen movies  
i didn't particulary like radio days , the purple rose of cairo , play it again , sam  
i quite enjoyed manhatten murder mystery and everything  "
1,"niagara niagara ( r ) bob gosse's niagara niagara follows a blueprint not unlike a lot of young-lovers-on-the-road movies  
wild marcy ( robin tunney ) and calm seth ( henry thomas ) meet cute , literally running into each other while shoplifting at a local store  
a mere couple of scenes later , the two embark on a journey to toronto from their small , unnamed american town in pursuit of a rare doll that marcy desperately wants  
along the way , true love inevitably blossoms "
1,"ingredients : man with amnesia who wakes up wanted for murder , dark science fiction city controlled by alien beings with mental powers  
synopsis : what if you woke up one day , and suspected you were not on earth , and instead were part of an experiment in a giant space terrarium manipulated by intergalactic alien zookeepers ? 
in dark city john murdoch ( rufus sewell ) has this problem  
dark city starts out like a 1940s noir amnesia detective mystery  
poor john wakes up with amnesia in a hotel room with a dead dame in one corner "
1,"what surprises me most about the long-awaited batman is that the movie centers not on the caped crusader but on the joker  
the dark knight actually has less screen time than his homicidal arch nemesis ! 
i can hear batfans everywhere protesting : "" first they had the nerve to cast michael keaton as batman , and now they think they can get away with making him second banana to the joker ! ! "" 
and , indeed , this situation would have been altogether inappropriate and intolerable were it not for the fact that someone at warner brothers had the savvy to cast jack nicholson in the role he was born to play  
nicholson deserves the top billing he is receiving in the posters and opening credits since his astounding , oscar-worthy performance as the joker is the highlight of batman  
nicholson shows no inhibition or shame as he pulls out all the stops to create a joker that makes cesar romero look like bozo the clown ( romero played the joker in the '60s tv series ) "
1," "" a bug's life "" may not be "" toy story , "" but it's more close than "" antz "" was  
i really liked "" antz , "" basically because , yes , it is clever and witty and intelligent ( and it has the temerity to take a chance and put woody allen in the lead , perhaps the year's most inspired casting ) , but there was , in fact , something missing from it , and i'm the first to admit that  
maybe it's that it never totally lets go and takes off into real innocent fun - it's too obsessed with its orwellian message to become totally engaging , and if it weren't for woody allen , it would have been just a really clever good-not-great flick  
 "" a bug's life "" has a similar premise , and it also has disney to insure that it's g-rated and not totally over kids' heads like "" antz "" was ( not a bad thing , believe me ) , but what it also has is a tone that's completely innocent even when it's also remaining perpetually clever "
1,"as i walked out of crouching tiger , hidden dragon i thought to myself that i had had just seen a great film  
with the passage of a few hours i tempered my enthusiasm and started pondering the question of whether a masterpiece must implicitly be a "" great "" piece of work and viceversa  
attempting to make a distinction may be a matter of splitting hairs  
i avoided a commitment by appealing to etymology "
1,"do film critics have morals ? 
are there any unwritten laws an ethical movie critic would or should follow ? 
naturally we don't want to go into a film with any preconceived notions , which is pretty tough but something we all have to accomplish  
secondly , and along the same line , we can't prejudge a film because of it's stars , director , etc  the difference ? 
well , in the first one , we'd go into a film thinking it's going to be dumb or it's going to be good , and that would affect our viewing ( that movie sounds and looks dumb , so i'm not expecting much )  
on the second hand , we're simply assuming it will be bad or good because of a personal "" grudge "" against the film company ( it's made by disney ? 
oh , it's just a merchandising ploy then ) , the actors ( jim carrey's in it ? 
it's gonna stink ! ) , or the director ( who ? 
can't be that good ) "
1,"the ring is probably one of the creepiest movies i've seen in years  
but then again , i've always had this phobia of asian born horror films  
i remember when i was a kid i was scared as hell with those green faced , long-haired floating ghosts donning their white gownseuuugh  
the ring really brings back those memories and its grips me long after the movie has ended "
1,"one year has passed since the last time we saw them , and but wayne campbell and garth algar are back but , they've moved out of their parents homes , and now have their own pad in an abandoned warehouse  
wayne's still hopelessly infatuated with his girlfriend , cassandra , and of course garth is still having his own , personal growing pains  
they guys are just finishing off one of their shows , and head off to an aerosmith concert where they run across cassandra and her new manager , a stereotypical industry slime not unlike the character rob lowe portrayed in the previous film  
again , the promoter is not only after the money that cassandra's talent can bring in "
1,"armageddon , in itself , symbolizes everything that is wrong in modern filmmaking  
stories have been replaced with special effects ; character development gets overshadowed by bad dialogue ; plotting consists of a bunch of shit getting blown up  
armageddon is as stupid , as loud and as shallow as any movie you'll see come out this summer , or maybe even any other summer  
but i loved every freaking minute of it "
1,"available for rental - october 12 , 1999 
10 things i hate about you is an update of the classic play , the taming of the shrew  
that said , drop any pre-conceived notions of what shakespeare's work is supposed to be like and welcome yourself to padua high school , home of a student counselor ( allison janney ) who obsesses over the male penis ; a slightly too hip and racist african-american english teacher ( daryl mitchell ) ; a new kid named cameron ( joseph gordon-levitt ) ; a model named joey ( andrew keegan ) , the subject of cameron and joey's crushes ; bianca ( larisa oleynik ) ; and bianca's sister - the shrew ( julia stiles in a marvelous performance ) - whose name is katarina , kat for short  
with movies about high schools similar to these running through projectors like water down the nile , it would be quite easy to write off 10 things i hate about you as just another doltish comedic-romance  
yet , you must realize that the story is timeless , and a few hundred years later it is equally as witty and comical as when elizabeth gleefully looked on , groundlings below and stuffed brassieres on stage "
1,"the "" submarine "" genre of movies seems to be one of the most intriguing and compelling types of storytelling there is  
think about it   "
1,"capsule : trippy , hyperspeed action machine from hong kong's accomplished tsui hark  
van damme and rodman have nice chemistry , the stunts are eyepopping , and stuff gets blowed up real good ; what more do you want ? 
i admit i was all set to loathe double team ; it reeked of cheapjack timing-oriented marketing ( stick dennis rodman in a movie , quick , while he's hot , and do something about jean-claude van damme's flagging career while we're at it ! )  
surprise -- double team transcends its dumb roots and turns out to be a mess of fun  
bring some friends , get some pretzels , and have a blast "
1,"that thing you do ! , from first-time film director tom hanks , is an enjoyable tale about a fictional band , the wonders , that goes from a garage band to the band with the fastest selling album in the country  
but , the question arrises , will the seduction of fame and fortune corrupt the band and lead them to become just another one-hit wonder , or will they stick together and become the next teen sensations ? 
the "" oneders "" , as they are originally known , have their first gig at a very small-time contest  
jimmy , the lead singer , has written a catchy song and intends to play it at the contest  
but , a short time before the contest begins , the current drummer becomes injured and a replacement is needed "
1,"i am starting to write this review before going to see strawberry and chocolate , cuba's oscar nominee for best foreign film , directed by tomas gutierrez alea ( who also directed the sometimes and in some circles critically acclaimed memorias del subdesarrollo-- "" memories of underdevelopment ""  
i saw memorias as part of a cuban cinema class back in the late '70s ; it merged the politics of the cuban revolution with mundane elements of the human condition  
i knew then that memorias was probably a state-sanctioned political missive , and now expect strawberry will follow suit  
fellow internetters , primarily in the newsgroup dedicated to cuba ( soc "
1,"mimi leder is probably best known for her stunning work as a director of the hit tv-show er  
her mast famous episode , "" love's labour lost "" , dealt with the ordeal of doctor mark greene as he tried his best to save the life of a pregnant mother and her child  
the way she moved the camera and created tension throughout every scene was amazing  
there was more excitement and adrenaline rushed suspense than just about any of hollywood's big blockbuster movies "
1,"ingredients : james bond , scuba scene , car controlled by cellular telephone 
synopsis : warped media tycoon elliot carver ( jonathan pryce ) plots to start a war between britain and china in order to boost ratings by using a 'stealth ship' to fire a captured british missile at the city of beijing  
super-agent james bond ( pierce brosnan ) uses trick gadgets , pluck , and charm in order to foil carver's scheme  
this time bond teams up with top female agent wai lin from china ( michelle yeoh )  
the film contains fights , chases , gadgets , and comedic moments "
1,"steven spielberg is now considered as one of the hollywood deities , because of the rare capability to deliver both huge commercial hits , like jurassic park , and "" oscar "" -awarded critical triumphs like schindler's list  
however , in the 1970s spielberg built his reputation by creating works of art that could slip in both categories  
one of them is close encounters of the third kind , extremely popular and influential science-fiction spectacle  
unfortunately , it had a bad luck to be released in the same year as star wars "
1,"melvin van peebles' "" sweet sweetback's baadasssss song "" was a watershed moment in the history of american cinema and the black movement  
it was released less than a decade after the civil rights movement had begun and almost twenty years before the rodney king incident  
its violent and highly sexualized revenge tale of a macho black hustler fighting back against white oppression and winning was something that had never been seen on an american movie screen before  
in style , content , and how it was conceived and produced , "" sweet sweetback "" was a cinematic revolution , whether or not one agrees with its subject matter "
1,"while watching "" shallow grave , "" i found myself periodically noticing thematic similarities to the coens' "" blood simple  "" 
both are good films in which several characters , none of whom are the most conscientious to have walked the earth but still are not really evil , indulge in an act of deception that soon necessitates more serious crimes  
the body count rises , and before long seemingly normal people have blood on their hands  
both films are also flawed , but for different reasons "
1,"larry flynt is a self proclaimed smut pedlar and the owner/publisher of the multi-million dollar hustler publications company  
the people vs  larry flynt is the story of larry flynt's fight for the freedom to circulate and sell his pornographic magazine , hustler  
based on a true story , the film is almost a documentary in that it's a very vivid and detailed look at larry flynt's life "
1,"when i first saw the previews for ron howard's latest film , my expectations were discouragingly low  
a show about nothing ? 
sounds like "" seinfeld  "" 
a guy whose entire life is broadcast 24 hours a day ? 
sounds like "" the truman show  "" 
what is it with hollywood that no sooner than one production company puts out an animated feature about ants , another puts one out about bugs ? 
which is why i was pleasantly surprised by "" edtv , "" which turns out to be a fresh , insightful , and often times hilarious film about the follies of instant celebrity "
1,"ladies and gentlemen , 1997's independence day is here ! 
it's title : starship troopers  
and surprisingly , it is more entertaining than id4  
i realize that i gave last year's sci-fi hit a 4 star rating , but i was under the spell of the powerful first hour  
after subsequent viewings , i feel that independence day really wasn't as great as it seemed--though i still give it a positive review "
1,"elmore leonard has quickly become one of hollywood's favorite authors  
out of four film adaptations in as many years , the witty and inventive out of sight gives get shorty a run for its money as the best leonard adaptation around  
george clooney stars as jack foley , a nice bank robber  "
1,"when i left the theater after seeing david lynch's "" lost highway , "" i remarked to a fellow movie-goer , "" i feel like someone just sucked my brains out through my nose and put them back in through my ears  "" 
in his first feature film in five years , lynch delivers a film second only to his debut picture "" eraserhead "" on the weirdness scale  
you won't "" know "" what happened when it's over , though there are certainly enough clues with which to make some reasonable guesses  
it is difficult to describe the plot of this film , because it depends partly on how you interpret it "
1,"it's a curious thing - i've found that when willis is not called on to carry the whole movie , he's much better and so is the movie  
even though , in the sixth sense he is the "" name "" , he doesn't have the pivotal role  
that honour goes to haley osment who plays cole sear ( cute pun , seer ) a 9 year old boy who can see ghosts  
if osment was cute or precious , the director going for the maudlin , this would be nothing more than a movie-of-the-week , thankfully , osment is not only better than that , but in some instances , blows everyone else off the screen in a bravura performance "
1,"note : some may consider portions of the following text to be spoilers  
be forewarned  
among my fanatical ticker tape-worshipping friends , there's one who happens to share the same philosophy espoused by the central character in darren aronofsky's darkly original pi : the entire stock market can be reduced to nothing but a series of patterns which , through analysis , will produce information to accurately forecast future behaviour  
 ( an example of the mentality involved : if the stock price goes up like this , and then down like that , and then sharply up this way , it then will go * this * way "
1,"disney's 35th animated feature-- a retooling of the olympian legend crossed with , well , the superman story-- is surprisingly soft at the center  
great wit , great art , and a great villain ( james woods as hades , lord of the underworld and local lounge act ) can't quite stifle the yawns induced by a bland hero , his colorfully monotonous sidekick ( danny devito as the satyrical trainer phil ) , and a largely unremarkable soundtrack  
 ( none of the alan menken/david zippel tunes are particular- ly noteworthy  
some lack lyrical snap "
1," "" the deep end "" uses a color palette of rich earth tones surrounded by a vast array of blues  
alluring , attractive blues , but also icy and foreboding  
after taking in their beauty , the eye seeks out the reassuring browns and greens , like a tired swimmer searching for the safety of land  
the production works that way as well ? it pulls you in initially as a crisp , thoroughly-modern thriller , with clipped exchanges between defiantly non-communicative characters "
1," ( note : there are spoilers regarding the film's climax ; the election , of course ) 
we see matthew broderick , a man torn to a primal state ; he's been unfaithful to his wife , lied to and manipulated his students , and by the same token they've demeaned his masculinity , his self-respect , his desperate attempt at changing the world  
and yet , he equates the cause of his pain , his torment , with tracy flick ( reese witherspoon )  
no matter how many students have come and gone , and disappointed him as an educator , she's the real threat  
about to give in , and divulge that she's won by only a lone vote , broderick's mccalister turns in defeat , sees tracy's euphoric celebration in the outside corridor and says , 'no' "
1,"a standoff  
a man holds a woman , a diplomat's daughter , hostage in his embrace , a gun pressed to her head  
a cop , impaired by drink due to his wife's philandering , trains his gun on the man's nether regions , threatening to shoot  
another cop holds his gun to his partner's temple , forcing him to disarm "
1,"plot : a big-time momma's boy can't seem to leave his mother's crib and make good on the babies that he himself has produced in the world  
he visits his kids ( and their mommas ) every now and then , but his main goal in life is   "
1,"in recent years , harrison ford has been such a grave screen presence , scowling through the likes of tom clancy's jack ryan series , _the_fugitive_ , and last year's smash _air_force_one_ , that one wonders if the rogue charm that made him such a superstar had been completely drained from his system  
apparently , it was just lying dormant  
with ivan reitman's enjoyable romantic comedy/adventure _six_days , _seven_nights_ , the lovable scoundrel is back , giving audiences a fresh reminder of why ford is one of the most enduring and popular modern screen icons  
ford plays quinn harris , a carefree and slightly slobby ( endearingly so ) pilot in the tropics whose broken-down plane crashes in a storm , stranding him and his charter , new york magazine editor robin monroe ( anne heche ) , on a deserted island "
1,"james jones , one of the major novelists from the middle of the twentieth century , has written a number of fictional works about the effects of war on the individual  
a veteran of world war ii , and a witness to the pearl harbor bombings , his novels are not only grounded in realism but poetic in nature  
they are reminiscent of stephen crane in their blunt eloquence , a trait which lends itself to razor-sharp focus  
but perhaps none matches the scope of his autobiographical novel , the thin red line ; now a cinematic masterpiece from director terrence malick "
1,"oh god how many john grisham lawyer films we have been munundated with ! 
in a perfect world , "" a civil action "" would be a breath of fresh air  
it's cynical about lawyers in a way that grisham isn't  
it's romantic in the exact opposite way a grisham book/film isn't  
and , the capper , it has no distinct ending , and the law in hollywood films is that above all else , you must have an ending "
1,"cinematically speaking , gordon parks' original 1971 _shaft_ is not a great film  
a bit slow at times and more than a little rough around the edges as it builds to its climactic explosion of violent action , this spirited but formulaic yarn that initially brought ernest tidyman's "" black private dick that's a sex machine to all the chicks "" to the big screen hardly qualifies as groundbreaking filmmaking  
yet nearly 30 years after its original release--and long after the genre it spawned , "" blaxploitation , "" died with that decade--the 1971 _shaft_ remains an extremely entertaining watch , never having completely escaped pop culture consciousness  
the reason for this is the same one that explains the film's connection with moviegoers far beyond the target african-american audience : the title character of john shaft "
1,"warning : contains what the matrix is  
rated r for sci-fi violence  
starring : keanu reeves , laurence fishburne , joe panteliano 
some may be disappointed with the matrix  
i'll tell you i was "
1,"the summer movie season is always the biggest and brightest season for movies throughout the year  
we are introduced to blockbuster hits that are usually trashed by critics , loved by the people , and make tons of money at the box office  
this year , the tradition continues with an update on the universal 1932 classic , the mummy  
i have always been a sucker for this kind of monster movies , and i always seem to be the only critic who really likes them "
1,"a cinematic version of one of john irving's novels is always cause for celebration even if , as in the case of "" simon birch , "" the treatment is merely "" suggested by , "" rather than strictly based on , the book  
suggested means that irving , author of the acclaimed "" the world according to garp , "" sold the rights to his novel "" a prayer for owen meany "" to the disney machine for $1 million , but wouldn't grant them permission to use either the title or any of the character names  
that's an odd decision--irving claims it's to protect both himself and the novel--but it's one that doesn't unduly harm the finished product  
irving's books are rich and complex works , full of intriguing , colorful characters "
1,"accepting his oscar as producer of this year's best picture winner , saul zaentz remarked that his cup runneth over  
one could almost say the same about his much-prized film  
rarely is the screen so overflowing with potent imagery , symbolism , ideas and metaphors , complex and literate storytelling , all possessed of an intelligence that invites -- even demands -- constant scrutiny , an acuity of perception and observation that must somehow yield the truth  
in short , the antithesis of all things hollywood "
1,"ingredients : starving artist lusting after a beautiful woman from his childhood 
synopsis : great expectations ( 1998 ) is a modernized version of a charles dickens novel  
in the original charles dickens classic an orphan boy named pip learns about life through his friendship with an escaped convict , his relationship with a bitter old lady named miss havisham , and his hopeless lifetime infatuation with havisham's snobbish adopted daughter , estella  
the gist of the story is that an anonymous benefactor sends pip to london for pip to become an upper class "" gentleman  "" 
pip leaves for london with "" great expectations "" to be groomed into a gentleman so that he can one day be classy enough to marry estella "
1,"i've noticed something lately that i've never thought of before  
pseudo- substance - hollywood faking deep meanings in their films  
have you ever seen a movie that you really enjoyed , then when you look back , you realize there was something missing ? 
more and more , filmmakers seem to be putting out well rehearsed , melodramatic films that evoke strong connotations of being a great film , but if you step aside and reflect on your movie going experience , you may just discover nothing more than elegantly presented fluff  
i'm not trying to say city of angels is that bad "
1,"this three hour movie opens up with a view of singer/guitar player/musician/composer frank zappa rehearsing with his fellow band members  
all the rest displays a compilation of footage , mostly from the concert at the palladium in new york city , halloween 1979  
other footage shows backstage foolishness , and amazing clay animation by bruce bickford  
the performance of "" titties and beer "" played in this movie is very entertaining , with drummer terry bozzio supplying the voice of the devil "
1,"vampire films , as well as other horror films , are usually dumb and predictable b-movies , meant to scare us by cliches and simple shocks  
it is therefore interesting to watch neil jordans recent film that is not only visually stunning , but has also a plot worth making movies about  
based on anne rice's novel , "" interview with a vampire "" is a long , dark trip to hell  
the film opens with gothic quire and dark streets of present-day san francisco "
1,"seen july 8 , 1998 at the crossgates cinema 18 , ( albany , ny ) , theater #7 , at 8 : 15 p  m  with my mom using hoyts cinema cash  
[theater rating : * * * 1/2 : very good sound , picture , and seats] 
it's very rare that any medium of entertainment can give one an authentic , vivid sense of reality and life "
1,"everyone knows someone like giles de'ath : stuffy , arrogant , set in his ways , and at war with anything that could in any way be associated with "" progress  "" 
giles is a writer , but the product of his typewriter is the kind of scholarly stuff that is immediately put onto library stacks where it can gather dust until some graduate student needs another reference for his or her thesis  
his house looks like an immaculate museum ? with no television , microwave , word processor , or other technological gadgets , only the electric lights betray that he's living in the twentieth century , not the nineteenth  
this is the kind of role that could easily be turned into a flat stereotype , but john hurt , in what is certainly his best performance in a decade and possibly the most impressive of his long and distinguished career , turns "" erstwhile fogy "" giles into a three-dimensional human being "
